lane_count,speed_limit_kmph,blackspot_score,latitude,longitude,day_of_week,hour_of_day,vehicle_count_per_hr,avg_speed_kmph,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,veh_count_at_accident,accident_occurred,vehicles_involved
2.0,58.0,0.268,17.399562,78.631297,0.0,13.0,423.0,35.5,60.0,77.0,6.0,143.0,1.0,423.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,14.0,591.0,34.2,60.0,77.0,6.0,143.0,1.0,591.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,15.0,432.0,32.3,60.0,77.0,6.0,143.0,1.0,432.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,16.0,251.0,32.0,60.0,77.0,6.0,143.0,1.0,251.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,17.0,634.0,14.8,60.0,77.0,6.0,143.0,1.0,634.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,18.0,2419.625,5.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,19.0,1712.0,9.9,60.0,77.0,6.0,143.0,1.0,1712.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,20.0,1491.0,8.3,60.0,77.0,6.0,143.0,1.0,1491.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,21.0,446.0,34.7,60.0,77.0,6.0,143.0,1.0,446.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,22.0,632.0,19.9,60.0,77.0,6.0,143.0,1.0,632.0,False,3.0
2.0,58.0,0.268,17.399562,78.631297,0.0,23.0,178.0,23.6,60.0,77.0,6.0,143.0,1.0,178.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,0.0,2419.625,58.7,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,1.0,1273.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1273.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,2.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,3.0,2166.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2166.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,4.0,1454.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1454.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,5.0,1773.0,66.4,60.0,77.0,6.0,143.0,1.0,1773.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,6.0,1898.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1898.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,7.0,2419.625,61.1,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,8.0,2419.625,57.6,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,9.0,2411.0,63.5,60.0,77.0,6.0,143.0,1.0,2411.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,10.0,1550.0,58.1,60.0,77.0,6.0,143.0,1.0,1550.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,11.0,1627.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1627.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,12.0,1846.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1846.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,13.0,1951.0,64.3,60.0,77.0,6.0,143.0,1.0,1951.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,14.0,1891.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1891.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,15.0,1101.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1101.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,16.0,888.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,888.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,17.0,1081.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1081.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,18.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,19.0,1373.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1373.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,20.0,693.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,693.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,21.0,2419.625,53.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,22.0,1717.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1717.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,1.0,23.0,1108.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1108.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,0.0,1901.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1901.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,1.0,2370.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2370.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,2.0,2183.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2183.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,3.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,4.0,1083.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1083.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,5.0,1389.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1389.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,6.0,1531.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1531.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,7.0,2419.625,59.4,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,8.0,2419.625,53.5,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,9.0,2411.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2411.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,10.0,2357.0,56.0,60.0,77.0,6.0,143.0,1.0,2357.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,11.0,2036.0,52.9,60.0,77.0,6.0,143.0,1.0,2036.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,12.0,714.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,714.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,13.0,1161.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1161.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,14.0,1662.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1662.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,15.0,922.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,922.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,16.0,874.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,874.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,17.0,2018.0,23.6,60.0,77.0,6.0,143.0,1.0,2018.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,18.0,2419.625,57.7,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,19.0,1261.0,61.2,60.0,77.0,6.0,143.0,1.0,1261.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,20.0,2066.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2066.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,21.0,2419.625,52.9,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,22.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,2.0,23.0,1949.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1949.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,0.0,2419.625,65.1,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,1.0,1943.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1943.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,2.0,1772.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1772.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,3.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,4.0,2419.625,66.6,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,5.0,2325.0,66.5,60.0,77.0,6.0,143.0,1.0,2325.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,6.0,2140.0,60.0,60.0,77.0,6.0,143.0,1.0,2140.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,7.0,2419.625,65.7,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,8.0,2419.625,50.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,9.0,1249.0,61.8,60.0,77.0,6.0,143.0,1.0,1249.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,10.0,2419.625,61.2,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,11.0,2419.625,49.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,12.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,13.0,971.0,23.6,60.0,77.0,6.0,143.0,1.0,971.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,14.0,2419.625,59.7,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,15.0,1009.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1009.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,16.0,854.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,854.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,17.0,2419.625,55.3,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,18.0,2053.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2053.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,19.0,2419.625,47.5,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,20.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,21.0,2419.625,62.3,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,22.0,1825.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1825.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,3.0,23.0,1511.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1511.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,0.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,1.0,1877.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1877.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,2.0,447.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,447.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,3.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,4.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,5.0,732.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,732.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,6.0,2419.625,54.2,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,7.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,8.0,2419.625,54.6,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,9.0,2419.625,60.3,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,10.0,1543.0,66.1,60.0,77.0,6.0,143.0,1.0,1543.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,11.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,12.0,1198.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1198.0,True,6.0
4.0,79.75,0.006,17.45294,78.461091,4.0,13.0,1978.0,66.8,60.0,77.0,6.0,143.0,1.0,1978.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,14.0,2419.625,58.2,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,15.0,2419.625,63.1,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,16.0,2276.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2276.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,17.0,2169.0,23.6,60.0,77.0,6.0,143.0,1.0,2169.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,18.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,19.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,20.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,21.0,2079.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2079.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,22.0,1407.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1407.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,4.0,23.0,2018.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2018.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,0.0,1635.0,23.6,60.0,77.0,6.0,143.0,1.0,1635.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,1.0,2419.625,61.7,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,2.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,3.0,1408.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1408.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,4.0,1890.0,62.8,60.0,77.0,6.0,143.0,1.0,1890.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,5.0,869.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,869.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,6.0,2419.625,66.4,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,7.0,2419.625,63.3,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,8.0,2419.625,59.4,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,9.0,2419.625,58.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,10.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,11.0,1799.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1799.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,12.0,1952.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1952.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,13.0,817.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,817.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,14.0,1227.0,64.9,60.0,77.0,6.0,143.0,1.0,1227.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,15.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,16.0,1438.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1438.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,17.0,2294.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2294.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,18.0,2419.625,23.6,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,19.0,2419.625,56.1,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,20.0,2419.625,56.2,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,21.0,2419.625,62.4,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,22.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,5.0,23.0,655.0,23.6,60.0,77.0,6.0,143.0,1.0,655.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,0.0,1193.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1193.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,1.0,1081.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1081.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,2.0,1737.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1737.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,3.0,878.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,878.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,4.0,1018.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1018.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,5.0,1815.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1815.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,6.0,1717.0,60.5,60.0,77.0,6.0,143.0,1.0,1717.0,True,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,7.0,1407.0,65.8,60.0,77.0,6.0,143.0,1.0,1407.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,8.0,1636.0,56.6,60.0,77.0,6.0,143.0,1.0,1636.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,9.0,2069.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2069.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,10.0,2121.0,61.9,60.0,77.0,6.0,143.0,1.0,2121.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,11.0,1907.0,64.2,60.0,77.0,6.0,143.0,1.0,1907.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,12.0,1251.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1251.0,True,2.0
4.0,79.75,0.006,17.45294,78.461091,6.0,13.0,2419.625,62.1,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,14.0,2419.625,46.5,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,15.0,940.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,940.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,16.0,1848.0,62.8,60.0,77.0,6.0,143.0,1.0,1848.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,17.0,1481.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1481.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,18.0,1578.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1578.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,19.0,2419.625,52.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,20.0,1363.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1363.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,21.0,2419.625,54.6,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,6.0,22.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,True,1.0
4.0,79.75,0.006,17.45294,78.461091,6.0,23.0,533.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,533.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,0.0,1955.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1955.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,1.0,1297.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1297.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,2.0,1765.0,65.1,60.0,77.0,6.0,143.0,1.0,1765.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,3.0,2419.625,54.9,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,4.0,1109.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1109.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,5.0,1325.0,62.5,60.0,77.0,6.0,143.0,1.0,1325.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,6.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,7.0,1786.0,66.0,60.0,77.0,6.0,143.0,1.0,1786.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,8.0,2419.625,55.5,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,9.0,2419.625,46.5,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,10.0,1185.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1185.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,11.0,1755.0,59.7,60.0,77.0,6.0,143.0,1.0,1755.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,12.0,752.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,752.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,13.0,1010.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1010.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,14.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,15.0,2419.625,44.9,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,16.0,990.0,23.6,60.0,77.0,6.0,143.0,1.0,990.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,17.0,914.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,914.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,18.0,2419.625,52.8,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,19.0,2419.625,43.7,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,20.0,1329.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1329.0,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,21.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,22.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
4.0,79.75,0.006,17.45294,78.461091,0.0,23.0,1184.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1184.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,0.0,422.0,27.3,54.0,50.5,3.5,118.375,1.0,422.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,1.0,201.0,23.8,80.0,50.5,3.5,137.0,0.0,201.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,2.0,368.0,30.3,40.0,79.0,7.5,160.0,2.0,368.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,3.0,555.0,16.1,60.0,77.0,6.0,143.0,1.0,555.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,4.0,363.0,25.4,75.0,102.5,7.5,167.375,2.0,363.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,5.0,618.0,19.7,80.0,69.0,3.5,154.0,2.5,618.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,6.0,477.0,25.6,60.0,77.0,6.0,143.0,1.0,477.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,7.0,489.0,31.5,59.0,102.5,3.5,167.375,1.0,489.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,8.0,1039.0,15.3,57.0,102.5,7.0,167.375,2.0,1039.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,9.0,1056.0,23.0,53.0,59.0,4.0,118.375,1.0,1056.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,10.0,423.0,29.5,56.0,53.0,5.0,118.375,2.0,423.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,11.0,1157.0,12.2,80.0,93.0,6.0,167.375,1.0,1157.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,12.0,456.0,23.8,63.0,50.5,3.5,118.375,1.0,456.0,False,3.0
2.0,56.0,0.107,17.286123,78.486591,1.0,13.0,513.0,29.6,55.0,87.0,4.0,146.0,1.0,513.0,False,3.0
